sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"no total , as 611 terras indígenas no brasil perfazem 12,41% do território nacional , ou 105.672.003ha , habitados por 734.127 índios , o que equivale a 0,43% da população brasileira .","['no', 'total', ',', 'as', '611', 'terras', 'indígenas', 'no', 'brasil', 'perfazem', '12,41%', 'do', 'território', 'nacional', ',', 'ou', '105.672.003ha', ',', 'habitados', 'por', '734.127', 'índios', ',', 'o', 'que', 'equivale', 'a', '0,43%', 'da', 'população', 'brasileira', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,"total 611 terra indígena Brasil perfazir 12,41 território nacional 105.672.003 ha habitar 734.127 índio equivaler 0,43 população brasileiro","total 611 terr indígen brasil perfaz 12,41 territóri nacion 105.672.003 ha habit 734.127 índi equival 0,43 popul brasil",1239
deputado lincoln portela 2010 _ 11235,"['deputado', 'lincoln', 'portela', '2010', '_', '11235']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O']",0,1,0,2,0,0,0,deputado Lincoln portela 2010 11235,deput lincoln portel 2010 11235,1240
"não obstante , existem diversos depoimentos feitos por usuários da planta que relatam o desenvolvimento de alguns efeitos psicoativos .","['não', 'obstante', ',', 'existem', 'diversos', 'depoimentos', 'feitos', 'por', 'usuários', 'da', 'planta', 'que', 'relatam', 'o', 'desenvolvimento', 'de', 'alguns', 'efeitos', 'psicoativos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,obstante existir diverso depoimento fazer usuário planta relatar desenvolvimento efeito psicoativo,obst exist divers depo feit usu plant relat desenvolv efeit psico,1241
"assim , pedimos o apoio de nossos pares para a aprovação desta proposição .","['assim', ',', 'pedimos', 'o', 'apoio', 'de', 'nossos', 'pares', 'para', 'a', 'aprovação', 'desta', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,pedir par aprovação proposição,ped par aprov propos,1242
deputado jefferson campos 2010 _ 6192,"['deputado', 'jefferson', 'campos', '2010', '_', '6192']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O']",0,1,0,2,0,0,0,deputado Jefferson Campos 2010 6192,deput jefferson camp 2010 6192,1243
"§ 4º se houver interesse nacional e geração de empregos no brasil , em casos excepcionais , o montante estabelecido no inciso i poderá ser reduzido , por regulamento , até a metade desse valor .","['§', '4º', 'se', 'houver', 'interesse', 'nacional', 'e', 'geração', 'de', 'empregos', 'no', 'brasil', ',', 'em', 'casos', 'excepcionais', ',', 'o', 'montante', 'estabelecido', 'no', 'inciso', 'i', 'poderá', 'ser', 'reduzido', ',', 'por', 'regulamento', ',', 'até', 'a', 'metade', 'desse', 'valor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,4º haver interesse nacional geração emprego Brasil caso excepcional montante estabelecer inciso i reduzir regulamento metade,4º houv inter nacion ger empreg brasil cas excepc mont estabelec incis i reduz regul metad,1244
"rotineiramente , temos conhecimento de denúncias de idosos que são ludibriados por instituições financeiras para contraírem empréstimos que serão debitados em seus já parcos proventos de aposentadoria ou pensão .","['rotineiramente', ',', 'temos', 'conhecimento', 'de', 'denúncias', 'de', 'idosos', 'que', 'são', 'ludibriados', 'por', 'instituições', 'financeiras', 'para', 'contraírem', 'empréstimos', 'que', 'serão', 'debitados', 'em', 'seus', 'já', 'parcos', 'proventos', 'de', 'aposentadoria', 'ou', 'pensão', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,rotineiramente conhecimento denúncia idoso ludibriar instituição financeiro contraír empréstimo ser debitar parco provento aposentadoria pensão,rotine conhec denúnc idos ludibri institu financ contraír emprést ser debit parc provent aposentad pens,1245
"para os fins dispostos no caput deste artigo , serão disponibilizadas o acesso a informações : i – quanto à despesa : a ) referentes a todos os atos praticados no decorrer da execução da despesa , no momento de sua realização , com a disponibilização integral dos valores e dos dados referentes ao número do correspondente processo , ao bem fornecido ou ao serviço prestado , à pessoa física ou jurídica beneficiária do pagamento ; p l n .4 7 7 1 / 2 0 1 9 a p re s e n ta ç ã o : 2 9 / 0 8 / 2 0 1 9 1 3 : 3 0 2 b ) relativas ao quadro de pessoal e estrutura remuneratória , com discriminação individualizada e identificada de valores percebidos , a título remuneratório , compensatório ou indenizatório , por todos os membros e empregados dos respectivos conselhos profissionais .","['para', 'os', 'fins', 'dispostos', 'no', 'caput', 'deste', 'artigo', ',', 'serão', 'disponibilizadas', 'o', 'acesso', 'a', 'informações', ':', 'i', '–', 'quanto', 'à', 'despesa', ':', 'a', ')', 'referentes', 'a', 'todos', 'os', 'atos', 'praticados', 'no', 'decorrer', 'da', 'execução', 'da', 'despesa', ',', 'no', 'momento', 'de', 'sua', 'realização', ',', 'com', 'a', 'disponibilização', 'integral', 'dos', 'valores', 'e', 'dos', 'dados', 'referentes', 'ao', 'número', 'do', 'correspondente', 'processo', ',', 'ao', 'bem', 'fornecido', 'ou', 'ao', 'serviço', 'prestado', ',', 'à', 'pessoa', 'física', 'ou', 'jurídica', 'beneficiária', 'do', 'pagamento', ';', 'p', 'l', 'n', '.4', '7', '7', '1', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '9', '/', '0', '8', '/', '2', '0', '1', '9', '1', '3', ':', '3', '0', '2', 'b', ')', 'relativas', 'ao', 'quadro', 'de', 'pessoal', 'e', 'estrutura', 'remuneratória', ',', 'com', 'discriminação', 'individualizada', 'e', 'identificada', 'de', 'valores', 'percebidos', ',', 'a', 'título', 'remuneratório', ',', 'compensatório', 'ou', 'indenizatório', ',', 'por', 'todos', 'os', 'membros', 'e', 'empregados', 'dos', 'respectivos', 'conselhos', 'profissionais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,fim disposto caput artigo ser disponibilizar acesso informação i despesa referente ato praticar decorrer execução despesa realização disponibilização integral valor dado referente correspondente processo fornecido serviço prestar pessoa físico jurídico beneficiária pagamento p l n .4 7 7 1 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 3 3 0 2 b relativo quadro pessoal estrutura remuneratório discriminação individualizar identificar valor percebir título remuneratório compensatório indenizatório membro empregado respectivo conselho profissional,fim dispost caput artig ser disponibil acess inform i desp refer ato pratic decorr execuç desp realiz disponibil integr val dad refer correspond process fornec serviç prest pesso físic juríd beneficiár pag p l n .4 7 7 1 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 3 3 0 2 b relat quadr pessoal estrut remuneratór discrimin individu identific val perceb títul remuneratóri compensatóri indenizatóri membr empreg respec conselh profiss,1246
deputado jesus sérgio p l n .4 7 8 4 / 2 0 1 9 a p re s e n ta ç ã o : 2 9 / 0 8 / 2 0 1 9 1 7 : 1 0,"['deputado', 'jesus', 'sérgio', 'p', 'l', 'n', '.4', '7', '8', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '9', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '1', '0']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,2,0,0,0,deputado Jesus sérgio p l n .4 7 8 4 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 7 1 0,deput jesu sérgi p l n .4 7 8 4 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 7 1 0,1247
"justificação a ocorrência de interrupção do fornecimento de energia elétrica no brasil ainda é , infelizmente , evento frequente mesmo nas regiões 2 mais desenvolvidas .","['justificação', 'a', 'ocorrência', 'de', 'interrupção', 'do', 'fornecimento', 'de', 'energia', 'elétrica', 'no', 'brasil', 'ainda', 'é', ',', 'infelizmente', ',', 'evento', 'frequente', 'mesmo', 'nas', 'regiões', '2', 'mais', 'desenvolvidas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,justificação ocorrência interrupção fornecimento energia elétrico Brasil infelizmente evento frequente região 2 desenvolvir,justific ocorr interrupç fornec energ elétr brasil infeliz event frequ reg 2 desenvolv,1248
deputado carlos henrique gaguim 2019 - 14022 p l n .4 2 9 9 / 2 0 1 9 a p re s e n ta ç ã o : 0 7 / 0 8 / 2 0 1 9 1 4 : 5 4,"['deputado', 'carlos', 'henrique', 'gaguim', '2019', '-', '14022', 'p', 'l', 'n', '.4', '2', '9', '9', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '7', '/', '0', '8', '/', '2', '0', '1', '9', '1', '4', ':', '5', '4']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,2,0,0,0,deputado Carlos Henrique gaguim 2019 14022 p l n .4 2 9 9 2 0 1 9 p re s n ta ç ã 0 7 0 8 2 0 1 9 1 4 5 4,deput carl henriqu gaguim 2019 14022 p l n .4 2 9 9 2 0 1 9 p re s n ta ç ã 0 7 0 8 2 0 1 9 1 4 5 4,1249
"§ 1º o imposto não será objeto de concessão de isenções , incentivos ou benefícios tributários ou financeiros , inclusive de redução de base de cálculo ou de crédito presumido ou outorgado , ou sob qualquer outra forma que resulte , direta ou indiretamente , em carga tributária menor que a decorrente da aplicação da alíquota mínima estabelecida no caput , exceto para os serviços a que se referem o item 9 e os subitens 7.02 , 7.05 e 16.01 da lista anexa a esta lei complementar . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ”","['§', '1º', 'o', 'imposto', 'não', 'será', 'objeto', 'de', 'concessão', 'de', 'isenções', ',', 'incentivos', 'ou', 'benefícios', 'tributários', 'ou', 'financeiros', ',', 'inclusive', 'de', 'redução', 'de', 'base', 'de', 'cálculo', 'ou', 'de', 'crédito', 'presumido', 'ou', 'outorgado', ',', 'ou', 'sob', 'qualquer', 'outra', 'forma', 'que', 'resulte', ',', 'direta', 'ou', 'indiretamente', ',', 'em', 'carga', 'tributária', 'menor', 'que', 'a', 'decorrente', 'da', 'aplicação', 'da', 'alíquota', 'mínima', 'estabelecida', 'no', 'caput', ',', 'exceto', 'para', 'os', 'serviços', 'a', 'que', 'se', 'referem', 'o', 'item', '9', 'e', 'os', 'subitens', '7.02', ',', '7.05', 'e', '16.01', 'da', 'lista', 'anexa', 'a', 'esta', 'lei', 'complementar', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,1º imposto ser objeto concessão isenção incentivo benefício tributário financeiro redução base cálculo crédito presumido outorgar resultar direto indiretamente carga tributário decorrente aplicação alíquota pequeno estabelecer caput exceto serviço referir item 9 subitem 7.02 7.05 16.01 lista anexo lei complementar,1º impost ser objet concess isenç incen benefíci tribut financ reduç bas cálcul crédit presum outorg result diret indiret carg tributár decorr aplic alíquot mín estabelec caput excet serviç ref it 9 subit 7.02 7.05 16.01 list anex lei complement,1250
"os benefícios do aleitamento materno são maiores para padrões de baixa renda , mas continuam sendo poderosíssimos para quaisquer padrões , resultando em proteção imunológica , um metabolismo saudável e uma precoce proteção psicológica .","['os', 'benefícios', 'do', 'aleitamento', 'materno', 'são', 'maiores', 'para', 'padrões', 'de', 'baixa', 'renda', ',', 'mas', 'continuam', 'sendo', 'poderosíssimos', 'para', 'quaisquer', 'padrões', ',', 'resultando', 'em', 'proteção', 'imunológica', ',', 'um', 'metabolismo', 'saudável', 'e', 'uma', 'precoce', 'proteção', 'psicológica', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,benefício aleitamento materno grande padrão baixo renda continuar ser poderosíssimos qualquer padrão resultar proteção imunológico metabolismo saudável precoce proteção psicológico,benefíci aleit matern mai padr baix rend continu send poderos quaisqu padr result proteç imunológ metabol saud precoc proteç psicológ,1251
"na fase seguinte do estudo , foi utilizada uma metodologia inédita , com base no geoprocessamento da cidade , para descobrir a que distância das antenas moravam as 4.924 pessoas que morreram no período .","['na', 'fase', 'seguinte', 'do', 'estudo', ',', 'foi', 'utilizada', 'uma', 'metodologia', 'inédita', ',', 'com', 'base', 'no', 'geoprocessamento', 'da', 'cidade', ',', 'para', 'descobrir', 'a', 'que', 'distância', 'das', 'antenas', 'moravam', 'as', '4.924', 'pessoas', 'que', 'morreram', 'no', 'período', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,fase seguinte estudo utilizar metodologia inédito base geoprocessamento cidade descobrir distância antena morar 4.924 pessoa morrer período,fas seguint estud utiliz metodolog inédit bas geoprocess cidad descobr dist anten mor 4.924 pesso morr períod,1252
"sabe-se que alguns sítios eletrônicos disponibilizam mecanismo de reputação , por meio do qual é possível que os consumidores avaliem o fornecedor , registrem o que acharam do produto ou do serviço com relação ao que foi prometido e façam alertas úteis aos futuros interessados .","['sabe-se', 'que', 'alguns', 'sítios', 'eletrônicos', 'disponibilizam', 'mecanismo', 'de', 'reputação', ',', 'por', 'meio', 'do', 'qual', 'é', 'possível', 'que', 'os', 'consumidores', 'avaliem', 'o', 'fornecedor', ',', 'registrem', 'o', 'que', 'acharam', 'do', 'produto', 'ou', 'do', 'serviço', 'com', 'relação', 'ao', 'que', 'foi', 'prometido', 'e', 'façam', 'alertas', 'úteis', 'aos', 'futuros', 'interessados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,saber se sítio eletrônico disponibilizar mecanismo reputação consumidor avaliar fornecedor registrar achar produto serviço prometer façam alerta útil futuro interessado,sabe-s síti eletrôn disponibiliz mecan reput consum avali fornec registr ach produt serviç promet faç alert útel futur interess,1253
os consumidores residenciais de energia elétrica enquadrados nas classes residencial e rural cuja renda familiar seja igual ou inferior a cinco salários mínimos e que residam em município em que se localize usina termonuclear de geração de energia elétrica terão direito a um desconto mínimo de cinquenta por cento nas tarifas de energia elétrica .,"['os', 'consumidores', 'residenciais', 'de', 'energia', 'elétrica', 'enquadrados', 'nas', 'classes', 'residencial', 'e', 'rural', 'cuja', 'renda', 'familiar', 'seja', 'igual', 'ou', 'inferior', 'a', 'cinco', 'salários', 'mínimos', 'e', 'que', 'residam', 'em', 'município', 'em', 'que', 'se', 'localize', 'usina', 'termonuclear', 'de', 'geração', 'de', 'energia', 'elétrica', 'terão', 'direito', 'a', 'um', 'desconto', 'mínimo', 'de', 'cinquenta', 'por', 'cento', 'nas', 'tarifas', 'de', 'energia', 'elétrica', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,consumidor residencial energia elétrico enquadrar classe residencial rural renda familiar ser igual inferior salário mínimo residam município localizar usina termonuclear geração energia elétrico ter direito desconto mínimo cinquenta tarifa energia elétrico,consum resid energ elétr enquadr cl resid rural rend famili sej igual inferi salári mín resid municípi localiz usin termonucl ger energ elétr ter direit descont mín cinquent tarif energ elétr,1254
eu queria ser balaio na colheita do café para andar pendurado p l n .4 8 6 0 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 0 : 4 1 3 na cintura das muié .,"['eu', 'queria', 'ser', 'balaio', 'na', 'colheita', 'do', 'café', 'para', 'andar', 'pendurado', 'p', 'l', 'n', '.4', '8', '6', '0', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '0', ':', '4', '1', '3', 'na', 'cintura', 'das', 'muié', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,querer balaio colheita café andar pendurar p l n .4 8 6 0 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 0 4 1 3 cintura Muié,quer balai colheit café and pendur p l n .4 8 6 0 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 0 4 1 3 cint muié,1255
"apesar de suas qualidades , entre elas a maturidade e a experiência , essas pessoas enfrentam notórias dificuldades para reinserção no p l n .4 8 7 1 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 4 : 5 6 2 mercado de trabalho quando são dispensadas por seus empregadores .","['apesar', 'de', 'suas', 'qualidades', ',', 'entre', 'elas', 'a', 'maturidade', 'e', 'a', 'experiência', ',', 'essas', 'pessoas', 'enfrentam', 'notórias', 'dificuldades', 'para', 'reinserção', 'no', 'p', 'l', 'n', '.4', '8', '7', '1', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '4', ':', '5', '6', '2', 'mercado', 'de', 'trabalho', 'quando', 'são', 'dispensadas', 'por', 'seus', 'empregadores', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,apesar qualidade maturidade experiência pessoa enfrentar notório dificuldade reinserção p l n .4 8 7 1 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 6 2 mercado trabalho dispensar empregador,apes qual matur experi pesso enfrent notór dificuldad reinserç p l n .4 8 7 1 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 6 2 merc trabalh dispens empreg,1256
"por outro , entretanto , a lei de responsabilidade fiscal estabelece como limite máximo das despesas de pessoal o percentual de sessenta por cento das receitas correntes líquidas . 2 câmara dos deputados as duas coisas não podem ser feitas simultaneamente , senhor presidente , senhoras e senhores deputados .","['por', 'outro', ',', 'entretanto', ',', 'a', 'lei', 'de', 'responsabilidade', 'fiscal', 'estabelece', 'como', 'limite', 'máximo', 'das', 'despesas', 'de', 'pessoal', 'o', 'percentual', 'de', 'sessenta', 'por', 'cento', 'das', 'receitas', 'correntes', 'líquidas', '.', '2', 'câmara', 'dos', 'deputados', 'as', 'duas', 'coisas', 'não', 'podem', 'ser', 'feitas', 'simultaneamente', ',', 'senhor', 'presidente', ',', 'senhoras', 'e', 'senhores', 'deputados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O']",1,0,1,2,0,0,0,outro entretanto lei responsabilidade fiscal estabelecer limite despesa pessoal percentual sessenta receita corrente líquido 2 Câmara deputado coisa fazer simultaneamente senhor presidente senhora senhor deputado,outr entretant lei respons fiscal estabelec limit desp pessoal percent sessent receit corr líqu 2 câm deput cois feit simultane senh presid senh senh deput,1257
"inexistência de justificativa plausível para discriminação dos portadores de deficiência em relação aos idosos , bem como dos idosos beneficiários da assistência social em relação aos idosos titulares de benefícios previdenciários no valor de até um salário mínimo .","['inexistência', 'de', 'justificativa', 'plausível', 'para', 'discriminação', 'dos', 'portadores', 'de', 'deficiência', 'em', 'relação', 'aos', 'idosos', ',', 'bem', 'como', 'dos', 'idosos', 'beneficiários', 'da', 'assistência', 'social', 'em', 'relação', 'aos', 'idosos', 'titulares', 'de', 'benefícios', 'previdenciários', 'no', 'valor', 'de', 'até', 'um', 'salário', 'mínimo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O']",0,0,0,0,1,0,0,inexistência justificativa plausível discriminação portador deficiência idoso idoso beneficiário assistência social idoso titular benefício previdenciário salário mínimo,inexist justific plaus discrimin port defici idos idos benefici assist soc idos titul benefíci previdenci salári mín,1258
